,title,company,location,time,link,source
40,"Data Analyst (OCN)
new",Vectrus,"Chennai, Tamil Nadu",3.0,https://www.indeed.co.in//rc/clk?jk=5ae893c5b082d9d8&fccid=efd76c98bd20bd43&vjs=3,Indeed
41,Artificial Intelligence / Data Science/ Machine Learning,TATA ELXSI LTD.,India,30.0,https://www.indeed.co.in//rc/clk?jk=36bb62985e90cd37&fccid=cf9a392c0e128671&vjs=3,Indeed
42,Consultant Big data analysis,Zunopy,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//rc/clk?jk=5c16e667444a829d&fccid=3d44917dd312bbdb&vjs=3,Indeed
43,Senior Research Associate - Informatics,Syngene,India,30.0,https://www.indeed.co.in//rc/clk?jk=ec440e1b69aad7c3&fccid=19b8173eea1d254a&vjs=3,Indeed
44,"Data Engineer (OCN)
new",Vectrus,"Chennai, Tamil Nadu",3.0,https://www.indeed.co.in//rc/clk?jk=3d50919c89ec3a37&fccid=efd76c98bd20bd43&vjs=3,Indeed
45,Senior Data Analyst - Finance Reporting,Société Générale,"Bengaluru, Karnataka",14.0,https://www.indeed.co.in//rc/clk?jk=56a135c621c8248c&fccid=df6948c9b8da6236&vjs=3,Indeed
46,Data Analyst,Augmenter Consulting,"Mumbai, Maharashtra",30.0,https://www.indeed.co.in//rc/clk?jk=68f09d73d56c5e1e&fccid=3a7bed83b06778e2&vjs=3,Indeed
47,Data Analyst - Fresher,KRIYA IT PRIVATE LIMITED,"Vellore, Tamil Nadu",30.0,https://www.indeed.co.in//rc/clk?jk=bac3d6275ce13be3&fccid=48b0b114a0deb855&vjs=3,Indeed
48,Safety Data Analyst - Global Safety,Novo Nordisk,"Bengaluru, Karnataka",9.0,https://www.indeed.co.in//rc/clk?jk=92b5a3def319d34e&fccid=0ee07a80a4e05d45&vjs=3,Indeed
49,Account Manager (Data Success),Atlan,Remote,30.0,https://www.indeed.co.in//rc/clk?jk=e8898a621a145701&fccid=5780b449d988d84f&vjs=3,Indeed
50,Credit Analytics,Morgan Stanley,"Mumbai, Maharashtra",30.0,https://www.indeed.co.in//rc/clk?jk=96ce640791a2fac2&fccid=0c39fb2c91742dcf&vjs=3,Indeed
51,Manager - Project/Program Management,Syngene,India,25.0,https://www.indeed.co.in//rc/clk?jk=bf683b00e04c4a7f&fccid=19b8173eea1d254a&vjs=3,Indeed
52,"Data Analyst (OCN)
new",Vectrus,"Chennai, Tamil Nadu",3.0,https://www.indeed.co.in//rc/clk?jk=5ae893c5b082d9d8&fccid=efd76c98bd20bd43&vjs=3,Indeed
53,Artificial Intelligence / Data Science/ Machine Learning,TATA ELXSI LTD.,India,30.0,https://www.indeed.co.in//rc/clk?jk=36bb62985e90cd37&fccid=cf9a392c0e128671&vjs=3,Indeed
54,Consultant Big data analysis,Zunopy,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//rc/clk?jk=5c16e667444a829d&fccid=3d44917dd312bbdb&vjs=3,Indeed
55,"Senior Data Analyst | Talent500 | 2-6 years
new",Talent500,"Bengaluru, Karnataka",5.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0AsDgJcjf3QstaB-NhPfcDvitvdOui-gURn6hD2sXcTqCNf98SJ_tS8y2uKQcqVtkFANxOwhjrnzrfrFeVZqvwKLE4taVZoISG7RsJPuFEcZnEvCvpVRh6_AwV6Jatlvh1ZOGZahJnLEyUtlVqtUMIjOxE1wgRoza0mPTSq2Z5EfjmLF4NVQAOC8qEyyoHKUazciKbSTVPi9y8TIDHEGlEP4IW6WtNkYSMUbQwNIokfbmtoUssxpMKmOBVMRbf-FWbmZHBjWICSeiBuClw4FLGj0RqcIlHXa1aoxCf37mrtUGTrrNrJN0QzOUJLwiTQTzNMxQ7ofRIRnFrwculCo3nCqj1aYr97J7U2WiecsYT_NRFzUceRr4qgPHCSJ7FC8KTSiCxglLgQf_252PYPqou_K7p7C8V67ReFCTMbVPBgxpxfH1XuaQ0vbogJIG7YRo8071z5UeWGPDUEjkwfHbRQYmIycmJiCcA7S5Gf4pbGYn6vCixt7pNpOxHpcc361m61ldSgTzDCTLVG5blCZNLnQvZvwWaubLyzwAoLdzYF9K93ftIHz1mV2WX-NSnJw_dirK3hj9GN3QbfSkO0qNO1JIDpi7DIhb3ApjQGHULE09qjQQXgaj9GcaBq6NWrLCSTS7gRtMljfQ==&p=12&fvj=0&vjs=3,Indeed
56,"Sr. Data Analyst | Advance Auto Parts | 4-7 Years
new",Advance Auto Parts,"Hyderabad, Telangana",1.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0AsDgJcjf3QstaB-NhPfcDvitvdOui-gURn6hD2sXcTqCNf98SJ_tS8y2uKQcqVtkEWxRq_VX3z7t-uD6sm5nyLSFueltmCjK-Ol4ClEJrtQjgPlgkiwawQnF7lh5bEfl0AQle0JHBqJwek6a9hy3K1GuzH970PVaVRKf4NQMvzfsTS1ATjlwdXg1g0e2lXZcioVaq1f0ZDPtfMu4ENBAPHzpkeg76nEWlmDA3qYV3aqip--j6RGTqKR1AiOsBMgbynzRz2RafUNeNrdX3ujpQzAymspWO1X_D72V48LFKxq67KsiHCsPD5WMqr9H-PmoiQGL2oA8gr3A6fcVwTdZn3AKgPJylPQhz7zcz2JT377MQWZ8qdQTHqZdQqT1IIsflwdRwBjTd6qLW3bv5CSq-kIck9sS6W1lOtU3FfOvYwBXMGxpQU_8KyW4OeLxPaBMUSql7COA8yBqDqvv839KDwAYKzJwXa8L7Mz7GExDpRUCwdr1eV8WxpqIibF-qdwWeB6c7dOy_Vt8yZ-mZx4tezv442BlGeF2mSgk4UJuVqRe6dBTFRRKTVjK1N8Mo677r0F9TSzhVye5DMivq-G2Dg4TQDFzepeg0_g25N79lfqomq3sjADBVbsM5ntJ1MhEkx0PpeUpFikoKms81hLq-YE91i7w07IY0=&p=13&fvj=0&vjs=3,Indeed
57,Data Analyst | Advance Auto Parts | 4-7 years,Advance Auto Parts,"Hyderabad, Telangana",30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0AsDgJcjf3QstaB-NhPfcDvitvdOui-gURn6hD2sXcTqCNf98SJ_tS8y2uKQcqVtkG4THHLts8G-Sv3JS-5glwH6IyuIJ8s5HUzZT3oTGAh8WNulgEN34hST4xhxLNIfmsqP2FxBhlSh9t5d1poFqnxg77lFrevQtKfgULnJ4Cp_AaKwI3iNZ6CBPSXLtCdtliu78C6MTYQfFIpUKKerrpjD8p3mkMK7VrbRgqKYGs7pb0NIRSTC5MY3nDnMpVi_LO5qe8Q4CyuuWC1GXqb_jUqPbgc1Tfm8JPUkmFUC3yN7dtIJSZ1KyYOgYHIXZOtCwZereiaJcItCLMdf5qEuWi-wufVvOTnUICntG8sqSMlTjPdXzLHYPzXqcFJaP5LeYFh8-S-3BoLO1WOhgFYVev0E1a14jV52AOBqMTCqogMTnuaVniwhCtvttxwuhTTLS6mDkngflWSGAK7us1Cvd3TtLsVUXdBv0dhyvV3uUrpOCSTaQ9sQzueQ26xPtNF2esOZCkXWK2r7PhplNYvVgLyNvL82wCocGv4XWeOQ9urOmqMNXWWMjdlVVCHd6ArKbcHYhjZKtJjGLnyrUq3UPgTxyIAOmymYi23V4-DtT8Mn9vSt2GVxuHLvSH12ZwDTNLI8I9nGSI9CX5kfvBnruCe&p=14&fvj=0&vjs=3,Indeed
